MS SubClass,MS Zoning,Street,Lot Shape,Land Contour,Utilities,Lot Config,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Foundation,Heating,Central Air,Electrical,Functional,Garage Type,Garage Finish,Paved Drive,Sale Type,Sale Condition,Lot Frontage,Lot Area,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Garage Qual,Garage Cond,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice
70,RM,Pave,Reg,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,Y,FuseA,Typ,Detchd,Unf,Y,WD ,Normal,-0.5929813703141524,-0.4749431630702356,-0.2158351399420229,-0.776078802768527,0.39309065716671826,-1.0699768919535475,-1.6429497723671735,-0.5712423411944665,-0.6870426580099918,-0.22959174111133185,-0.021933859434834096,-0.39185317404589554,0.5331326024901172,-0.04749207059132251,-0.19449210115871898,-0.2940229229794508,-0.6606724152133946,-0.8209842388271952,-1.2000001354088732,-0.7441036695754892,0.8277499815364705,-0.10100493596546713,0.11536792080874037,-0.8223263272937141,-0.24939576609842934,-1.0247928895561034,1.2346749066112308,0.17609421298456596,-0.2072914450684739,-0.7710782226945262,0.35416673338464155,0.6185183669735254,-1.576547648981104,0.3066990922580224,-0.33873875248799773,0.15309288074344182,0.12724251596182745,-0.7420601522255925,-0.17093708592883902,-0.3588380041723937,-0.1031343162481333,2.9601367667614995,-0.06303104887737992,-0.08942227838639759,1.3942219551059103,0.9188446771217871,5.176091259055681
70,RM,Pave,Reg,Lvl,AllPub,Corner,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Stone,GasA,N,SBrkr,Min2,Attchd,RFn,Y,WD ,Normal,-0.4549508079503222,-0.45031972690523236,-0.2158351399420229,-0.776078802768527,-1.4065275076746626,-2.6241994752930977,-0.9237573091891458,-0.5712423411944665,-0.6870426580099918,-0.22959174111133185,-0.021933859434834096,-0.39185317404589554,-1.0770629590039884,-0.9718823863584536,-0.19449210115871898,-0.2940229229794508,0.9895146518819155,-0.13080401074314432,-1.2000001354088732,0.557501119396835,1.537495386925852,-0.10100493596546713,1.7259013131847367,-0.8223263272937141,-0.24939576609842934,0.7840282950218381,-0.755202693152744,1.3844221849863885,4.464738816859439,-0.7710782226945262,2.8975699902890546,-0.9251433155072492,0.2766765812101987,-1.0085595332525896,-0.1898829474854188,0.15309288074344182,0.12724251596182745,-0.7420601522255925,3.5491310081926075,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,2.1311337127428396,0.9188446771217871,5.031408464251625
90,RM,Pave,Reg,Lvl,AllPub,Inside,OldTown,Artery,Norm,Duplex,2Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,CBlock,GasA,Y,SBrkr,Typ,Detchd,Unf,N,COD,Normal,-0.4549508079503222,-0.32390249793439113,-0.2158351399420229,-0.776078802768527,-0.5067184252539721,-0.6400855391149485,-1.5470574439434366,1.4469490167657684,-0.6870426580099918,-0.22959174111133185,-0.021933859434834096,-0.39185317404589554,-1.0770629590039884,-0.9718823863584536,-0.19449210115871898,-0.2940229229794508,0.9121265687353768,-0.20799522046307106,-0.156057024735477,-0.5093043743098935,1.5515035199269585,-0.10100493596546713,0.9107419057413577,-0.8223263272937141,-0.24939576609842934,0.7840282950218381,-0.755202693152744,1.3844221849863885,4.464738816859439,-0.7710782226945262,2.261719176062951,-0.9251433155072492,-1.0528103665357358,0.3066990922580224,-0.33873875248799773,0.15309288074344182,0.12724251596182745,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,0.2888543186505165,0.9188446771217871,5.095169351431755
50,RM,Pave,Reg,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,N,SBrkr,Typ,None,None,N,WD ,Normal,-0.6389915577687626,-0.0017670289303800227,-0.2158351399420229,-0.776078802768527,-0.5067184252539721,-2.028965294439653,-1.6429497723671735,-0.5712423411944665,-0.6870426580099918,-0.22959174111133185,-0.021933859434834096,-0.39185317404589554,-1.0770629590039884,-0.9718823863584536,-0.19449210115871898,-0.2940229229794508,0.5502234740206812,-0.5689776423886108,-0.156057024735477,-0.9150988085189122,0.7250236728616916,-0.10100493596546713,-0.10425026906071368,-0.8223263272937141,-0.24939576609842934,-1.0247928895561034,-0.755202693152744,0.17609421298456596,-0.2072914450684739,-0.7710782226945262,-0.2816840808414617,-0.9251433155072492,-9.160313144327193e-15,-2.323818158763202,-2.1994363150202343,3.622917116223435e-15,0.0,-0.10884816764033234,-0.704492669149445,3.446045508270174,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,0.2888543186505165,0.9188446771217871,5.012837224705172
20,RM,Pave,Reg,Bnk,AllPub,Inside,OldTown,Norm,Norm,2fmCon,1Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,N,SBrkr,Min2,Detchd,Unf,Y,WD ,Normal,-0.4549508079503222,-0.5264746841165825,3.8121709748995527,-1.4849038938258163,-1.4065275076746626,-0.6070169735119793,-1.499111279731568,-0.5712423411944665,-2.410531517572728,-0.22959174111133185,-0.021933859434834096,-0.39185317404589554,-1.0770629590039884,-0.9718823863584536,-0.19449210115871898,-0.2940229229794508,0.8574996865142906,-0.26248313320654876,-1.2000001354088732,-0.5705563643791793,-0.7831853135907442,-0.10100493596546713,-1.1152853593606327,-0.8223263272937141,-0.24939576609842934,-1.0247928895561034,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,-0.7710782226945262,-1.5533857092936683,-0.9251433155072492,-0.16648573470511283,0.3066990922580224,0.47996817502618633,0.15309288074344182,0.12724251596182745,-0.7420601522255925,-0.23022103962001747,1.3876659031782932,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,-1.5534250754418066,0.9188446771217871,4.968482948553935
190,RM,Pave,Reg,Lvl,AllPub,Inside,OldTown,Norm,Norm,2fmCon,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,Y,FuseA,Typ,BuiltIn,Unf,Y,WD ,Normal,-0.9150526824964231,-0.5264746841165825,-0.2158351399420229,-0.776078802768527,-1.4065275076746626,-0.5739484079090101,-1.4511651155196994,-0.5712423411944665,-0.6870426580099918,-0.22959174111133185,-0.021933859434834096,-0.39185317404589554,-1.0770629590039884,-0.9718823863584536,-0.19449210115871898,-0.2940229229794508,0.5729846749461337,-0.5462743454121618,-1.2000001354088732,-0.8895771459900431,0.5615954545154525,-0.10100493596546713,-0.22296280412528344,-0.8223263272937141,-0.24939576609842934,0.7840282950218381,-0.755202693152744,0.17609421298456596,4.464738816859439,0.7371054839109219,0.35416673338464155,-0.9251433155072492,-0.9722354000056792,-1.0085595332525896,-1.0085898749996027,0.15309288074344182,0.12724251596182745,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,1.762677833924375,0.9188446771217871,4.968482948553935
30,RM,Pave,Reg,Lvl,AllPub,Corner,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,N,FuseA,Typ,Detchd,Unf,N,WD ,Normal,-0.9150526824964231,-0.5359940537680012,-0.2158351399420229,-2.9025540759403947,-1.4065275076746626,-1.0369083263505783,-1.6429497723671735,-0.5712423411944665,-0.6870426580099918,2.4612234647134725,0.0,1.234587971675368e-16,0.0,-0.9718823863584536,0.0,-0.2940229229794508,-1.2729487201080683,-2.387511730202179,-2.243943246082269,-1.3974582303145382,-0.7831853135907442,-0.10100493596546713,-1.7563330487093094,-0.8223263272937141,-0.24939576609842934,-1.0247928895561034,-0.755202693152744,-2.240561731019079,-0.2072914450684739,-0.7710782226945262,-1.5533857092936683,-0.9251433155072492,-0.5290730840903677,-1.0085595332525896,-0.7666991918704121,0.15309288074344182,-4.225708246139734,-0.7420601522255925,-0.704492669149445,0.031006618004098922,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,1.3942219551059103,0.9188446771217871,4.653212513775344
50,RM,Pave,Reg,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,BrkTil,Grav,N,SBrkr,Typ,None,None,Y,WD ,Abnorml,-0.9150526824964231,-0.5359940537680012,-0.2158351399420229,-2.1937289848831054,0.39309065716671826,-2.028965294439653,-1.6429497723671735,-0.5712423411944665,-0.6870426580099918,-0.22959174111133185,-0.021933859434834096,-0.39185317404589554,-1.0770629590039884,-0.9718823863584536,-0.19449210115871898,-0.2940229229794508,0.09272333541908487,-1.0253139116152366,-2.243943246082269,-1.4280842253491812,0.0759801771437703,-0.10100493596546713,-1.0519720073261956,-0.8223263272937141,-0.24939576609842934,-1.0247928895561034,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,-0.7710782226945262,-0.2816840808414617,-0.9251433155072492,-9.160313144327193e-15,-2.323818158763202,-2.1994363150202343,3.622917116223435e-15,0.0,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,-0.4480574389864128,0.9188446771217871,4.578639209968072
30,RM,Pave,Reg,Lvl,AllPub,Inside,OldTown,Artery,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,Y,FuseA,Typ,Attchd,Unf,Y,WD ,Normal,-0.9150526824964231,-0.5538904687126686,-0.2158351399420229,-0.776078802768527,2.192708822008099,-1.1030454575565165,0.5625737813787783,-0.5712423411944665,-0.6870426580099918,-0.22959174111133185,-0.021933859434834096,-0.39185317404589554,-1.0770629590039884,-0.9718823863584536,-0.19449210115871898,-0.2940229229794508,-0.8404859025244698,-1.9561490876496472,-0.156057024735477,-0.6981646770235248,-0.7831853135907442,-0.10100493596546713,-1.214212471914441,-0.8223263272937141,-0.24939576609842934,-1.0247928895561034,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,-0.7710782226945262,-1.5533857092936683,-0.9251433155072492,-1.6168351322461325,-1.0085595332525896,-0.9295102285919827,0.15309288074344182,0.12724251596182745,0.3977214200278758,-0.4080729006935528,0.8886647867923826,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,2.1311337127428396,0.9188446771217871,4.960470777534299
30,RM,Pave,Reg,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,Stucco,Stucco,None,PConc,GasA,Y,SBrkr,Typ,Detchd,Unf,Y,WD ,Normal,-0.4549508079503222,-0.2066238638289119,-0.2158351399420229,-0.776078802768527,2.192708822008099,-1.599073941601054,-1.6429497723671735,-0.5712423411944665,1.0364462015527445,-0.22959174111133185,-0.021933859434834096,-0.39185317404589554,-1.0770629590039884,-0.9718823863584536,-0.19449210115871898,-0.2940229229794508,0.14735021764017098,-0.9708259988717588,-1.2000001354088732,-0.9380683047948944,-0.7831853135907442,-0.10100493596546713,-1.4001954435156,-0.8223263272937141,-0.24939576609842934,-1.0247928895561034,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,-0.7710782226945262,-0.9175348950675649,-0.9251433155072492,-0.6096480506204244,-1.0085595332525896,-0.8643858139033544,0.15309288074344182,0.12724251596182745,-0.7420601522255925,-0.704492669149445,0.9042585716794422,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,-1.5534250754418066,0.9188446771217871,4.997823080745725
190,RM,Pave,Reg,Lvl,AllPub,Inside,OldTown,Norm,Norm,2fmCon,2Story,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,Y,SBrkr,Typ,None,None,N,New,Partial,-1.6972258692247946,-0.7224467740071235,-0.2158351399420229,-1.4849038938258163,-0.5067184252539721,-1.6982796384099614,1.1379277519212005,-0.5712423411944665,-0.6870426580099918,-0.22959174111133185,-0.021933859434834096,-0.39185317404589554,-1.0770629590039884,-0.9718823863584536,-0.19449210115871898,-0.2940229229794508,0.40227566800523956,-0.7165490727355296,-0.156057024735477,-1.0809896149565614,0.8884518912079308,-0.10100493596546713,-0.09435755780533286,-0.8223263272937141,-0.24939576609842934,0.7840282950218381,-0.755202693152744,-1.0322337590172566,9.136769078787351,-0.7710782226945262,0.9900175476107448,-0.9251433155072492,-9.160313144327193e-15,-2.323818158763202,-2.1994363150202343,3.622917116223435e-15,0.0,-0.7420601522255925,-0.704492669149445,1.231728054307696,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,-0.07960156016794817,0.9188446771217871,5.05307844348342
50,RM,Pave,Reg,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,AsbShng,AsbShng,None,CBlock,GasA,Y,SBrkr,Typ,Detchd,Unf,Y,WD ,Normal,-0.9150526824964231,-0.8437870058305414,-0.2158351399420229,-0.776078802768527,1.2928997395874087,-0.8054283671297943,-1.6429497723671735,-0.5712423411944665,-0.6870426580099918,-0.22959174111133185,-0.021933859434834096,-0.39185317404589554,-0.6745140686304619,-0.2868235300179669,-0.19449210115871898,-0.2940229229794508,-0.34429172234960415,-0.752874347897848,-1.2000001354088732,-1.1218242750027518,0.5335791885132399,-0.10100493596546713,-0.42675265598612816,-0.8223263272937141,-0.24939576609842934,-1.0247928895561034,1.2346749066112308,-1.0322337590172566,-0.2072914450684739,-0.7710782226945262,-0.9175348950675649,-0.9251433155072492,-1.2139602995958492,-1.0085595332525896,-1.0830177775008922,0.15309288074344182,0.12724251596182745,-0.7420601522255925,-0.18575807435163363,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,-0.8165133178048775,0.9188446771217871,5.041392685158225
75,RM,Pave,Reg,Lvl,AllPub,Corner,OldTown,Norm,Norm,1Fam,2.5Unf,Hip,CompShg,AsbShng,AsbShng,None,PConc,GasA,N,FuseA,Typ,Detchd,Unf,N,WD ,Normal,0.9253548156879804,-0.259932333876857,-0.2158351399420229,-0.776078802768527,-0.5067184252539721,-2.425788081675283,-0.9237573091891458,-0.5712423411944665,-0.6870426580099918,-0.22959174111133185,-0.021933859434834096,-0.39185317404589554,-1.0770629590039884,-0.9718823863584536,-0.19449210115871898,-0.2940229229794508,0.6594772384628534,-0.4600018169016554,-1.2000001354088732,-0.2158052552278988,1.6985889164385737,-0.10100493596546713,1.2629224264329146,-0.8223263272937141,-0.24939576609842934,0.7840282950218381,-0.755202693152744,-1.0322337590172566,9.136769078787351,-0.7710782226945262,2.8975699902890546,-0.9251433155072492,-2.7448846636669253,0.3066990922580224,-0.5248085087412213,-3.9259491629110714,-8.578659008241297,-0.42545415993296243,1.6075815248065142,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,1.762677833924375,0.9188446771217871,5.02530586526477
70,RM,Pave,IR1,Lvl,AllPub,Corner,OldTown,Norm,Norm,1Fam,2Story,Mansard,CompShg,Stucco,Stucco,None,Stone,GasW,N,SBrkr,Typ,Detchd,Unf,N,WD ,Normal,-0.2248998706772718,0.19699740939124386,-0.2158351399420229,0.6415713793460515,1.2928997395874087,-3.0210222625287275,0.898196930861858,-0.5712423411944665,1.0364462015527445,-0.22959174111133185,-0.7004805366053322,-0.39185317404589554,-1.0770629590039884,-0.9718823863584536,-0.19449210115871898,-0.2940229229794508,1.5494401946480483,0.42769709487750207,-1.2000001354088732,0.4094754767293942,2.2986039466526234,-0.10100493596546713,2.2561506364731483,-0.8223263272937141,-0.24939576609842934,-1.0247928895561034,1.2346749066112308,1.3844221849863885,-0.2072914450684739,0.7371054839109219,0.9900175476107448,0.6185183669735254,-1.1333853330657926,2.9372163432792466,1.8196704200493965,0.15309288074344182,0.12724251596182745,0.6905819628985587,-0.704492669149445,5.660362962232652,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,-0.4480574389864128,0.9188446771217871,5.424847348871119
70,RM,Pave,Reg,Lvl,AllPub,Corner,OldTown,Artery,Norm,1Fam,2Story,Gable,CompShg,Stucco,BrkFace,None,BrkTil,GasA,Y,FuseA,Typ,Detchd,Unf,Y,WD ,Normal,0.005151066595778648,-0.22185485527118193,-0.2158351399420229,-0.06725371171123777,1.2928997395874087,-2.3596509504693444,-1.6429497723671735,-0.5712423411944665,-0.6870426580099918,-0.22959174111133185,0.656612817735664,0.16415581887343278,-1.0770629590039884,-0.9718823863584536,-0.19449210115871898,-0.2940229229794508,0.8142534047559308,-0.30561939746180194,-0.156057024735477,-0.17752276143459514,1.357724346744989,-0.10100493596546713,1.0037333915419373,-0.8223263272937141,-0.24939576609842934,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,2.24528919051637,0.9900175476107448,-0.9251433155072492,-1.939134998366359,-1.0085595332525896,-0.5387637404602131,0.15309288074344182,0.12724251596182745,-0.7420601522255925,2.778439610207288,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,-0.07960156016794817,0.9188446771217871,5.204119982655925
70,RM,Pave,Reg,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Stucco,Stucco,None,BrkTil,GasA,Y,SBrkr,Typ,Attchd,Unf,N,WD ,Normal,-0.4549508079503222,-0.8310945129619831,-0.2158351399420229,-0.06725371171123777,1.2928997395874087,-1.7974853352188689,1.089981587709332,-0.5712423411944665,-0.6870426580099918,-0.22959174111133185,-0.021933859434834096,-0.39185317404589554,-1.0770629590039884,-0.9718823863584536,-0.19449210115871898,-0.2940229229794508,0.14735021764017098,-0.9708259988717588,0.8878860859379191,-1.264745585164419,0.6736605185243021,-0.10100493596546713,-0.4188384869818235,1.0840643982138038,-0.24939576609842934,-1.0247928895561034,-0.755202693152744,0.17609421298456596,-0.2072914450684739,2.24528919051637,-0.9175348950675649,0.6185183669735254,-2.462872280811727,-1.0085595332525896,-0.8969480212476686,0.15309288074344182,0.12724251596182745,-0.7420601522255925,0.8220691383983998,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,-0.4480574389864128,0.9188446771217871,5.075546961392531
70,RM,Pave,Reg,Lvl,AllPub,Corner,OldTown,Artery,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,Y,SBrkr,Typ,Attchd,Unf,P,WD ,Normal,2.351670626780893,0.9548661585728634,-0.2158351399420229,1.3503964704033409,3.0925179044287896,-2.954885131322789,0.08311213926009316,-0.5712423411944665,1.0364462015527445,2.4612234647134725,-0.021933859434834096,-0.39185317404589554,0.1305837121165908,-0.49761087043042435,-0.19449210115871898,-0.2940229229794508,0.3203353446736104,-0.30788972715944685,-0.156057024735477,-0.6215996894369176,1.1452676628948781,-0.10100493596546713,0.4794196950067543,-0.8223263272937141,-0.24939576609842934,-1.0247928895561034,1.2346749066112308,1.3844221849863885,-0.2072914450684739,0.7371054839109219,0.9900175476107448,0.6185183669735254,-2.1405724146915004,0.3066990922580224,-0.22709689873606353,0.15309288074344182,0.12724251596182745,-0.7420601522255925,1.800254374302844,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,1.762677833924375,0.9188446771217871,5.225309281725863
30,C (all),Pave,Reg,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,Stucco,Stucco,None,BrkTil,GasA,Y,SBrkr,Typ,None,None,N,WD ,Normal,-0.3731772433475873,-0.8691719915676581,-0.2158351399420229,-1.4849038938258163,-2.306336590095353,-2.028965294439653,-1.6429497723671735,-0.5712423411944665,-0.6870426580099918,-0.22959174111133185,-0.021933859434834096,-0.39185317404589554,-1.0770629590039884,-0.9718823863584536,-0.19449210115871898,-0.2940229229794508,0.14735021764017098,-0.9708259988717588,0.8878860859379191,-0.8768163147256085,-0.7831853135907442,-0.10100493596546713,-1.3527104294897723,-0.8223263272937141,-0.24939576609842934,-1.0247928895561034,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,-0.7710782226945262,-0.9175348950675649,0.6185183669735254,-9.160313144327193e-15,-2.323818158763202,-2.1994363150202343,3.622917116223435e-15,0.0,-0.7420601522255925,-0.21540005119722286,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,-0.07960156016794817,0.9188446771217871,4.76715586608218
70,RM,Pave,Reg,Lvl,AllPub,Inside,OldTown,Artery,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Typ,Detchd,Unf,Y,WD ,Normal,-0.9150526824964231,-0.1456998980598318,-0.2158351399420229,0.6415713793460515,3.0925179044287896,-1.6982796384099614,0.1790044676838302,-0.5712423411944665,-0.6870426580099918,2.4612234647134725,-0.021933859434834096,-0.39185317404589554,0.5331326024901172,0.3982353263225198,-0.19449210115871898,-0.2940229229794508,-1.2137695977018916,-0.9117974267329914,0.8878860859379191,-0.835981654679418,0.7343624281957624,-0.10100493596546713,-0.035001290273047984,-0.8223263272937141,3.8301059273999014,-1.0247928895561034,-0.755202693152744,0.17609421298456596,-0.2072914450684739,-0.7710782226945262,0.35416673338464155,-0.9251433155072492,-1.939134998366359,0.3066990922580224,-0.6922712893691226,0.15309288074344182,0.12724251596182745,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,-0.08942227838639759,0.2888543186505165,0.9188446771217871,5.155336037465061
