,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Street_Pave,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Gr Liv Area,Garage Cars,Overall Qual,Year Built,Mas Vnr Area,SalePrice
900,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.1193250053108927,-1.0085595332525896,-0.776078802768527,-0.5078112767030718,0.8807342191158136,5.014940349792936
901,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.0678003453348048,-1.0085595332525896,-1.4849038938258163,-0.5078112767030718,-0.5712423411944665,5.049218022670182
903,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.39905306447106187,-1.0085595332525896,-0.776078802768527,-1.003839760747609,-0.5712423411944665,5.086359830674748
904,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.20638086435824385,0.3066990922580224,-0.776078802768527,-1.003839760747609,-0.5712423411944665,5.068185861746161
905,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.45840933200334677,-1.0085595332525896,-0.776078802768527,-1.1030454575565165,-0.07790667591529796,5.204119982655925
907,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-2.1005994003965616,-1.0085595332525896,-2.9025540759403947,-1.6982796384099614,-0.5712423411944665,4.778151250383644
908,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.021151494515514846,-1.0085595332525896,-0.06725371171123777,-1.0369083263505783,-0.5712423411944665,5.144574207609616
910,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.509851430531327,-1.0085595332525896,-0.06725371171123777,-1.2022511543654242,-0.5712423411944665,5.021189299069938
912,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.5296368530420886,0.3066990922580224,-0.06725371171123777,-1.830553900821838,-0.5712423411944665,5.168792020314182
914,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.7215554513964764,0.3066990922580224,0.6415713793460515,-1.169182588762455,-0.5712423411944665,5.190331698170292
915,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.8177504199407781,0.3066990922580224,-0.06725371171123777,-1.433731113586208,-0.5712423411944665,5.247973266361806
916,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.0448940015284288,-1.0085595332525896,0.6415713793460515,-1.433731113586208,-0.5712423411944665,5.161368002234975
917,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.5375510220463933,-1.0085595332525896,0.6415713793460515,-1.7644167696158997,-0.5712423411944665,5.136720567156407
918,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1.1481669758704973,-1.0085595332525896,0.6415713793460515,-1.4998682447921465,-0.5712423411944665,5.3692158574101425
919,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.13317480106842583,0.3066990922580224,-0.776078802768527,-1.0369083263505783,-0.5712423411944665,5.311753861055754
920,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.011258783260134034,-1.0085595332525896,-0.06725371171123777,-0.9707711951446399,-0.5712423411944665,5.249198357391113
922,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.44851662074796594,-1.0085595332525896,-0.776078802768527,-0.3755370142911952,-0.5712423411944665,5.190331698170292
923,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.0598861763305,0.3066990922580224,-0.776078802768527,-1.6652110728069922,-0.5712423411944665,5.213517756996305
924,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.3100186631726346,-1.0085595332525896,-0.776078802768527,-1.6652110728069922,-0.5712423411944665,5.190051417759206
926,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.7670619231712281,-1.0085595332525896,-0.776078802768527,-0.5739484079090101,-0.5712423411944665,5.160768561861128
927,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.12723917431519735,-1.0085595332525896,0.6415713793460515,-1.003839760747609,-0.5712423411944665,5.241795431295198
928,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.12130354756196886,0.3066990922580224,-0.06725371171123777,-0.3755370142911952,0.16876115672428632,5.285557309007774
929,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.04611894202107468,-1.0085595332525896,-0.776078802768527,-0.7392912359238559,-0.5712423411944665,5.198657086954422
930,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.6879202331281816,-1.0085595332525896,-0.06725371171123777,-0.7062226703208867,-0.5712423411944665,5.20002926655377
931,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.8039006241832449,0.3066990922580224,-0.06725371171123777,-0.5739484079090101,1.7833142430924742,5.350248018334163
935,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.5355724797953171,0.3066990922580224,-0.06725371171123777,0.2858342977681879,-0.5712423411944665,5.093421685162235
938,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.3567500754400322,0.3066990922580224,-0.06725371171123777,0.5503828225919412,0.8863403062212587,5.346352974450639
939,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.3080401209215584,-1.0085595332525896,-0.776078802768527,-1.6982796384099614,-0.5712423411944665,5.1673173347481764
940,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1.3222786939651996,0.3066990922580224,-0.776078802768527,-2.3596509504693444,-0.5712423411944665,5.089905111439398
941,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.6087785430851351,-1.0085595332525896,-0.776078802768527,-1.6982796384099614,-0.5712423411944665,4.892094602690481
942,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.052054568774303166,-2.323818158763202,-2.1937289848831054,-1.8636224664248071,-0.5712423411944665,4.929418925714293
944,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.293436723405595,0.3066990922580224,1.3503964704033409,1.178685569048355,0.4042168151529804,5.361727836017593
945,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-1.3645816829962292,-1.0085595332525896,-2.9025540759403947,-2.028965294439653,-0.5712423411944665,4.760610938397704
946,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1.0927677928403647,1.6219577177686344,1.3503964704033409,0.947205609827571,-0.5712423411944665,5.399673721481038
947,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1.2846863911947524,0.3066990922580224,0.6415713793460515,1.0464113066364784,-0.5712423411944665,5.3796426677411535
948,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.4161063429723171,0.3066990922580224,0.6415713793460515,1.0794798722394476,0.03421506619360399,5.380211241711606
949,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.9127204479924339,0.3066990922580224,-0.06725371171123777,0.9802741754305402,-0.5712423411944665,5.332438459915605
950,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.1350707818713943,-1.0085595332525896,-0.06725371171123777,0.18662860095928044,-0.5712423411944665,5.194375567482212
951,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.4208170292328997,0.3066990922580224,-0.06725371171123777,0.18662860095928044,-0.5712423411944665,5.238046103128795
952,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.46359135699814497,0.3066990922580224,-0.776078802768527,0.18662860095928044,-0.5712423411944665,5.1003705451175625
953,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.5593149868082311,0.3066990922580224,0.6415713793460515,0.6165199537978795,-0.5712423411944665,5.238046103128795
955,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.3080401209215584,0.3066990922580224,-0.06725371171123777,-0.4416741454971335,2.461650782851331,5.138302698166282
956,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1.0611111168231462,0.3066990922580224,0.6415713793460515,-0.21019418627634942,-0.5712423411944665,5.574031267727719
959,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1.0611111168231462,1.6219577177686344,2.05922156146063,1.2117541346513243,0.8078550867450274,5.6127838567197355
960,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.27958692764806187,1.6219577177686344,2.05922156146063,1.2117541346513243,1.704829023616243,5.5003737143533735
961,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.06665796629026659,1.6219577177686344,1.3503964704033409,1.178685569048355,-0.5712423411944665,5.303196057420489
962,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.17349924784837936,0.3066990922580224,-0.06725371171123777,0.5503828225919412,-0.5712423411944665,5.243038048686294
963,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1.4587981092894546,0.3066990922580224,-0.06725371171123777,0.2858342977681879,-0.5712423411944665,5.309630167425898
964,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.04093691702627647,0.3066990922580224,0.6415713793460515,0.5173142569889719,1.1666446614935135,5.329397879361043
966,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1.0175831872994705,0.3066990922580224,0.6415713793460515,1.0464113066364784,-0.5712423411944665,5.230448921378274
967,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.6693597511100658,1.6219577177686344,2.05922156146063,1.1456170034453859,2.70271252838547,5.498310553789601
969,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.9728303172831491,-1.0085595332525896,-0.776078802768527,-0.11098848946744196,0.44906551199654116,5.144574207609616
970,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.536797420287963,0.3066990922580224,-0.776078802768527,-0.3755370142911952,-0.1507858082860842,5.060697840353612
971,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.5850360360722212,0.3066990922580224,-0.06725371171123777,0.8810684786216327,1.2227055325479645,5.209515014542631
972,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.5454651910506979,0.3066990922580224,-0.06725371171123777,0.9141370442246018,1.8113446786196998,5.217483944213907
974,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.2379549789273547,-1.0085595332525896,-0.776078802768527,-0.11098848946744196,-0.5712423411944665,5.113943352306837
976,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.18932758585698867,0.3066990922580224,-0.776078802768527,-0.0779199238644728,0.41542898936387057,5.204119982655925
977,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.7207192881899385,-1.0085595332525896,-1.4849038938258163,-0.044851358261503646,-0.5712423411944665,4.903089986991944
978,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.3080401209215584,-2.323818158763202,-1.4849038938258163,-0.044851358261503646,-0.5712423411944665,4.986771734266245
980,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.3922812745112956,-1.0085595332525896,-0.776078802768527,0.02128577294443466,-0.5712423411944665,5.120244795546365
981,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.8086113104438275,-1.0085595332525896,-0.06725371171123777,0.715725650606787,-0.5712423411944665,5.1180993120779945
982,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.7710190076733805,0.3066990922580224,-0.776078802768527,0.21969716656224958,0.0117907177718236,5.218797998111738
983,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.3190752112214774,-2.323818158763202,-0.776078802768527,0.45117712578303365,-0.5712423411944665,5.049218022670182
985,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.2724263604021875,0.3066990922580224,-0.776078802768527,0.715725650606787,-0.5712423411944665,5.155336037465061
986,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.4208170292328997,0.3066990922580224,-0.776078802768527,0.6826570850038177,-0.5712423411944665,5.113943352306837
988,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.2617800473883764,0.3066990922580224,-0.776078802768527,-0.0779199238644728,0.4266411635747608,5.238046103128795
989,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.16954216334622704,0.3066990922580224,-0.06725371171123777,-0.4416741454971335,-0.5712423411944665,5.246744709723841
990,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1.2213730391603153,0.3066990922580224,-0.06725371171123777,-0.044851358261503646,-0.5712423411944665,5.375663613960885
991,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1.2114803279049344,0.3066990922580224,-0.06725371171123777,-0.0779199238644728,-0.5712423411944665,5.315760490665735
992,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.20638086435824385,0.3066990922580224,-0.06725371171123777,0.8479999130186635,-0.5712423411944665,5.273001272063738
994,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.20638086435824385,0.3066990922580224,-0.06725371171123777,0.8810684786216327,-0.5712423411944665,5.291146761731886
995,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.27365130089483336,0.3066990922580224,-0.06725371171123777,0.8810684786216327,-0.5712423411944665,5.283301228703549
997,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.22889843087851192,0.3066990922580224,-0.776078802768527,0.8149313474156944,-0.5712423411944665,5.250175948083925
998,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.10622881131178984,0.3066990922580224,0.6415713793460515,0.8149313474156944,-0.5712423411944665,5.243038048686294
999,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.18461689959640606,0.3066990922580224,1.3503964704033409,0.9802741754305402,-0.5712423411944665,5.456366033129043
1001,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.32188991667909156,0.3066990922580224,1.3503964704033409,0.715725650606787,-0.5712423411944665,5.2552725051033065
1003,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.20638086435824385,0.3066990922580224,-0.06725371171123777,0.8479999130186635,-0.5712423411944665,5.2576785748691846
1005,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.3132221459163566,0.3066990922580224,-0.06725371171123777,0.7818627818127252,-0.5712423411944665,5.27415784926368
1006,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.7821366594214072,0.3066990922580224,0.6415713793460515,0.7487942162097561,-0.5712423411944665,5.288919605661727
1007,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.4141278007212409,0.3066990922580224,-0.06725371171123777,0.6495885194008486,0.5163385572618824,5.267171728403014
1008,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.5375510220463933,0.3066990922580224,1.3503964704033409,0.5503828225919412,-0.5712423411944665,5.276461804173244
1010,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1.9791547213224856,1.6219577177686344,1.3503964704033409,1.1125484378424169,0.15754898251339614,5.550228353055094
1012,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.7603726946595694,1.6219577177686344,2.05922156146063,1.0794798722394476,1.0881594420172822,5.587710965018911
1013,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.05082962828165728,0.3066990922580224,-0.06725371171123777,-0.6400855391149485,-0.5712423411944665,5.060697840353612
1014,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.4161063429723171,0.3066990922580224,2.05922156146063,1.178685569048355,0.4266411635747608,5.523746466811565
1015,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.02313003676659101,0.3066990922580224,-0.06725371171123777,-0.7062226703208867,-0.32457450855488224,5.123851640967086
1016,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1.1738880251344874,0.3066990922580224,0.6415713793460515,0.4842456913860028,0.11830637277528044,5.332438459915605
1017,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.3725784134486415,0.3066990922580224,0.6415713793460515,0.5503828225919412,0.0005785435609334068,5.355068206348851
1018,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.15371382533761774,0.3066990922580224,-0.06725371171123777,0.31890286337115703,0.6060359509490039,5.244277120801843
1019,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.47423767001195605,0.3066990922580224,0.6415713793460515,0.38503999457709537,0.4042168151529804,5.259832699063484
1021,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.5585613850498008,0.3066990922580224,0.6415713793460515,0.25276573216521875,0.5163385572618824,5.342422680822207
1022,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2.715172438722818,0.3066990922580224,-0.06725371171123777,0.18662860095928044,1.8057385915142548,5.434568904034199
1023,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.571186240314688,0.3066990922580224,-0.06725371171123777,0.15356003535631127,2.910137751286939,5.20682587603185
1024,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.7393623316561618,0.3066990922580224,-0.776078802768527,0.18662860095928044,-0.5712423411944665,5.243038048686294
1025,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1.0769394548317555,0.3066990922580224,0.6415713793460515,0.2858342977681879,0.9984620483301607,5.267171728403014
1027,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2.651859086688381,2.9372163432792466,0.6415713793460515,0.21969716656224958,0.37058029252030983,5.4661258704182
1028,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.04611894202107468,0.3066990922580224,-0.06725371171123777,0.15356003535631127,0.32573159567674903,5.2552725051033065
1029,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.11018589581394216,0.3066990922580224,-0.06725371171123777,0.15356003535631127,0.10148811145894515,5.203848463746235
1030,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.9186560747456624,0.3066990922580224,0.6415713793460515,0.15356003535631127,3.128775148399298,5.311753861055754
1031,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.6364781346002014,0.3066990922580224,-0.776078802768527,0.05435433854740382,-0.5712423411944665,5.195899652409234
1033,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.5783468075605624,0.3066990922580224,-0.776078802768527,0.08742290415037297,-0.5712423411944665,5.123851640967086
1034,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.8818173737336455,0.3066990922580224,-0.06725371171123777,-0.0779199238644728,-0.5712423411944665,5.17897694729317
1035,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-1.1152853593606327,-1.0085595332525896,-1.4849038938258163,-0.0779199238644728,-0.1676040696024195,5.04883008652835
1037,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.2577404014381164,0.3066990922580224,-1.4849038938258163,0.02128577294443466,-0.5712423411944665,5.0463000196529695
1040,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-1.0143797045557486,-1.0085595332525896,-0.06725371171123777,0.05435433854740382,0.3145194214658589,5.0
1041,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-1.0143797045557486,-1.0085595332525896,-0.06725371171123777,0.02128577294443466,1.7945264173033646,5.002166061756507
1042,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-1.0143797045557486,-1.0085595332525896,-0.06725371171123777,-0.044851358261503646,0.14073072119706084,5.02530586526477
1046,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.8521392399675031,0.3066990922580224,-0.06725371171123777,0.18662860095928044,-0.5712423411944665,5.146128035678238
1047,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.08644338880102821,0.3066990922580224,-0.06725371171123777,0.12049146975334213,-0.5712423411944665,5.155336037465061
1048,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.8798388314825694,0.3066990922580224,0.6415713793460515,0.18662860095928044,-0.5712423411944665,5.171726453653231
1049,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-1.2023412184079838,-1.0085595332525896,-0.776078802768527,-0.17712562067338028,-0.2068466793405352,5.041392685158225
1050,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.8553427227112251,1.6219577177686344,1.3503964704033409,1.2117541346513243,1.816950765725145,5.59617579061501
1051,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1.64675962314169,1.6219577177686344,2.7680466525179193,1.178685569048355,0.9536133514865999,5.629409599102719
1052,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1.1560811448748018,1.6219577177686344,2.7680466525179193,1.178685569048355,4.003324736848733,5.585460729508501
1053,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2.4005842208017083,1.6219577177686344,2.05922156146063,1.2117541346513243,0.9311890030648196,5.649588934286463
1054,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.16285293483456828,1.6219577177686344,1.3503964704033409,1.178685569048355,1.121795964649953,5.501743729627995
1055,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.4161063429723171,1.6219577177686344,1.3503964704033409,1.178685569048355,1.873011636779596,5.571012004711645
1056,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1.9079272002837437,1.6219577177686344,1.3503964704033409,1.178685569048355,2.5345299152221172,5.620656479819621
1057,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.8909564832305961,1.6219577177686344,2.05922156146063,1.178685569048355,2.11967946941918,5.583198773968623
1058,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2.469833199589374,1.6219577177686344,2.05922156146063,1.1456170034453859,0.9424011772757097,5.5910646070264995
1059,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2.5529319741345726,2.9372163432792466,2.7680466525179193,1.1125484378424169,2.052406424153839,5.662757831681574
1060,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1.644781080890614,1.6219577177686344,2.05922156146063,1.1125484378424169,1.4917977136093292,5.578639209968072
1061,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1.1639953138791066,1.6219577177686344,1.3503964704033409,1.178685569048355,0.03421506619360399,5.3979400086720375
1062,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1.64675962314169,1.6219577177686344,1.3503964704033409,1.0794798722394476,0.13512463409161574,5.4996870826184034
1063,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1.9197984537902006,1.6219577177686344,2.7680466525179193,1.0464113066364784,3.2408968905082,5.788875115775417
1064,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2.3115498195032806,1.6219577177686344,2.05922156146063,1.0464113066364784,3.151199496821078,5.615423952885944
1065,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1.0808965393339076,1.6219577177686344,0.6415713793460515,1.0464113066364784,1.065735093595502,5.453318340047038
